Consulta_por,n_pacientes,Comuna,Mes,Año
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Las Condes,octubre,2019
OTRAS RESPIRATORIAS,386,Las Condes,octubre,2019
CARDIOVASCULAR,422,Las Condes,octubre,2019
IRA ALTA,460,Lo Barnechea,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,94,Lo Barnechea,octubre,2019
NEUMONÍA,64,Lo Barnechea,octubre,2019
ASMA,38,Lo Barnechea,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Lo Barnechea,octubre,2019
OTRAS RESPIRATORIAS,242,Lo Barnechea,octubre,2019
CARDIOVASCULAR,862,Lo Barnechea,octubre,2019
IRA ALTA,866,Lo Espejo,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,326,Lo Espejo,octubre,2019
NEUMONÍA,116,Lo Espejo,octubre,2019
ASMA,116,Lo Espejo,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,26,Lo Espejo,octubre,2019
OTRAS RESPIRATORIAS,194,Lo Espejo,octubre,2019
CARDIOVASCULAR,522,Lo Espejo,octubre,2019
IRA ALTA,1.292,Lo Prado,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,128,Lo Prado,octubre,2019
NEUMONÍA,94,Lo Prado,octubre,2019
ASMA,18,Lo Prado,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Lo Prado,octubre,2019
OTRAS RESPIRATORIAS,568,Lo Prado,octubre,2019
CARDIOVASCULAR,82,Lo Prado,octubre,2019
IRA ALTA,84,Macul,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,114,Macul,octubre,2019
NEUMONÍA,0,Macul,octubre,2019
ASMA,142,Macul,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,76,Macul,octubre,2019
OTRAS RESPIRATORIAS,238,Macul,octubre,2019
CARDIOVASCULAR,0,Macul,octubre,2019
IRA ALTA,1.666,Maipu,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,496,Maipu,octubre,2019
NEUMONÍA,180,Maipu,octubre,2019
ASMA,468,Maipu,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,124,Maipu,octubre,2019
OTRAS RESPIRATORIAS,1.110,Maipu,octubre,2019
CARDIOVASCULAR,1.098,Maipu,octubre,2019
IRA ALTA,672,Ñuñoa,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,88,Ñuñoa,octubre,2019
NEUMONÍA,52,Ñuñoa,octubre,2019
ASMA,74,Ñuñoa,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,48,Ñuñoa,octubre,2019
OTRAS RESPIRATORIAS,392,Ñuñoa,octubre,2019
CARDIOVASCULAR,0,Ñuñoa,octubre,2019
IRA ALTA,358,Pedro Aguirre Cerda,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,74,Pedro Aguirre Cerda,octubre,2019
NEUMONÍA,28,Pedro Aguirre Cerda,octubre,2019
ASMA,52,Pedro Aguirre Cerda,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Pedro Aguirre Cerda,octubre,2019
OTRAS RESPIRATORIAS,586,Pedro Aguirre Cerda,octubre,2019
CARDIOVASCULAR,284,Pedro Aguirre Cerda,octubre,2019
IRA ALTA,5.444,Peñalolén,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.098,Peñalolén,octubre,2019
NEUMONÍA,560,Peñalolén,octubre,2019
ASMA,542,Peñalolén,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,234,Peñalolén,octubre,2019
OTRAS RESPIRATORIAS,3.126,Peñalolén,octubre,2019
CARDIOVASCULAR,2.872,Peñalolén,octubre,2019
IRA ALTA,184,Providencia,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,2,Providencia,octubre,2019
NEUMONÍA,44,Providencia,octubre,2019
ASMA,34,Providencia,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Providencia,octubre,2019
OTRAS RESPIRATORIAS,424,Providencia,octubre,2019
CARDIOVASCULAR,400,Providencia,octubre,2019
IRA ALTA,1.788,Pudahuel,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,512,Pudahuel,octubre,2019
NEUMONÍA,342,Pudahuel,octubre,2019
ASMA,42,Pudahuel,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,30,Pudahuel,octubre,2019
OTRAS RESPIRATORIAS,1.124,Pudahuel,octubre,2019
CARDIOVASCULAR,144,Pudahuel,octubre,2019
IRA ALTA,3.782,Quilicura,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,732,Quilicura,octubre,2019
NEUMONÍA,58,Quilicura,octubre,2019
ASMA,54,Quilicura,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Quilicura,octubre,2019
OTRAS RESPIRATORIAS,280,Quilicura,octubre,2019
CARDIOVASCULAR,592,Quilicura,octubre,2019
IRA ALTA,1.154,Quinta Normal,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,110,Quinta Normal,octubre,2019
NEUMONÍA,166,Quinta Normal,octubre,2019
ASMA,54,Quinta Normal,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Quinta Normal,octubre,2019
OTRAS RESPIRATORIAS,666,Quinta Normal,octubre,2019
CARDIOVASCULAR,732,Quinta Normal,octubre,2019
IRA ALTA,1.124,Recoleta,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,214,Recoleta,octubre,2019
NEUMONÍA,82,Recoleta,octubre,2019
ASMA,82,Recoleta,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,26,Recoleta,octubre,2019
OTRAS RESPIRATORIAS,606,Recoleta,octubre,2019
CARDIOVASCULAR,118,Recoleta,octubre,2019
IRA ALTA,854,Renca,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,190,Renca,octubre,2019
NEUMONÍA,38,Renca,octubre,2019
ASMA,30,Renca,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Renca,octubre,2019
OTRAS RESPIRATORIAS,348,Renca,octubre,2019
CARDIOVASCULAR,336,Renca,octubre,2019
IRA ALTA,698,San Joaquín,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,132,San Joaquín,octubre,2019
NEUMONÍA,80,San Joaquín,octubre,2019
ASMA,74,San Joaquín,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,44,San Joaquín,octubre,2019
OTRAS RESPIRATORIAS,304,San Joaquín,octubre,2019
CARDIOVASCULAR,558,San Joaquín,octubre,2019
IRA ALTA,434,San Miguel,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,66,San Miguel,octubre,2019
NEUMONÍA,84,San Miguel,octubre,2019
ASMA,108,San Miguel,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,58,San Miguel,octubre,2019
OTRAS RESPIRATORIAS,496,San Miguel,octubre,2019
CARDIOVASCULAR,210,San Miguel,octubre,2019
IRA ALTA,270,San Ramón,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,50,San Ramón,octubre,2019
NEUMONÍA,58,San Ramón,octubre,2019
ASMA,54,San Ramón,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,San Ramón,octubre,2019
OTRAS RESPIRATORIAS,266,San Ramón,octubre,2019
CARDIOVASCULAR,0,San Ramón,octubre,2019
IRA ALTA,58,Vitacura,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,octubre,2019
NEUMONÍA,8,Vitacura,octubre,2019
ASMA,4,Vitacura,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,octubre,2019
OTRAS RESPIRATORIAS,44,Vitacura,octubre,2019
CARDIOVASCULAR,0,Vitacura,octubre,2019
IRA ALTA,5.272,Puente Alto,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.950,Puente Alto,octubre,2019
NEUMONÍA,672,Puente Alto,octubre,2019
ASMA,498,Puente Alto,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,160,Puente Alto,octubre,2019
OTRAS RESPIRATORIAS,2.834,Puente Alto,octubre,2019
CARDIOVASCULAR,10,Puente Alto,octubre,2019
IRA ALTA,732,Pirque,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,20,Pirque,octubre,2019
NEUMONÍA,98,Pirque,octubre,2019
ASMA,8,Pirque,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Pirque,octubre,2019
OTRAS RESPIRATORIAS,170,Pirque,octubre,2019
CARDIOVASCULAR,178,Pirque,octubre,2019
IRA ALTA,208,San José De Maipo,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,36,San José De Maipo,octubre,2019
NEUMONÍA,18,San José De Maipo,octubre,2019
ASMA,20,San José De Maipo,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,San José De Maipo,octubre,2019
OTRAS RESPIRATORIAS,114,San José De Maipo,octubre,2019
CARDIOVASCULAR,18,San José De Maipo,octubre,2019
IRA ALTA,394,Colina,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,166,Colina,octubre,2019
NEUMONÍA,100,Colina,octubre,2019
ASMA,32,Colina,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Colina,octubre,2019
OTRAS RESPIRATORIAS,144,Colina,octubre,2019
CARDIOVASCULAR,0,Colina,octubre,2019
IRA ALTA,1.460,Lampa,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,118,Lampa,octubre,2019
NEUMONÍA,66,Lampa,octubre,2019
ASMA,56,Lampa,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Lampa,octubre,2019
OTRAS RESPIRATORIAS,322,Lampa,octubre,2019
CARDIOVASCULAR,292,Lampa,octubre,2019
IRA ALTA,252,Tiltil,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,48,Tiltil,octubre,2019
NEUMONÍA,28,Tiltil,octubre,2019
ASMA,20,Tiltil,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Tiltil,octubre,2019
OTRAS RESPIRATORIAS,70,Tiltil,octubre,2019
CARDIOVASCULAR,16,Tiltil,octubre,2019
IRA ALTA,2.708,San Bernardo,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,480,San Bernardo,octubre,2019
NEUMONÍA,348,San Bernardo,octubre,2019
ASMA,82,San Bernardo,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,70,San Bernardo,octubre,2019
OTRAS RESPIRATORIAS,1.050,San Bernardo,octubre,2019
CARDIOVASCULAR,962,San Bernardo,octubre,2019
IRA ALTA,1.064,Buin,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,382,Buin,octubre,2019
NEUMONÍA,134,Buin,octubre,2019
ASMA,50,Buin,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,42,Buin,octubre,2019
OTRAS RESPIRATORIAS,374,Buin,octubre,2019
CARDIOVASCULAR,16,Buin,octubre,2019
IRA ALTA,440,Calera De Tango,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,28,Calera De Tango,octubre,2019
NEUMONÍA,22,Calera De Tango,octubre,2019
ASMA,12,Calera De Tango,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Calera De Tango,octubre,2019
OTRAS RESPIRATORIAS,90,Calera De Tango,octubre,2019
CARDIOVASCULAR,428,Calera De Tango,octubre,2019
IRA ALTA,1.214,Paine,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,210,Paine,octubre,2019
NEUMONÍA,140,Paine,octubre,2019
ASMA,56,Paine,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Paine,octubre,2019
OTRAS RESPIRATORIAS,552,Paine,octubre,2019
CARDIOVASCULAR,44,Paine,octubre,2019
IRA ALTA,1.388,Melipilla,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,254,Melipilla,octubre,2019
NEUMONÍA,50,Melipilla,octubre,2019
ASMA,56,Melipilla,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Melipilla,octubre,2019
OTRAS RESPIRATORIAS,302,Melipilla,octubre,2019
CARDIOVASCULAR,726,Melipilla,octubre,2019
IRA ALTA,22,Alhué,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,2,Alhué,octubre,2019
NEUMONÍA,0,Alhué,octubre,2019
ASMA,0,Alhué,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Alhué,octubre,2019
OTRAS RESPIRATORIAS,44,Alhué,octubre,2019
CARDIOVASCULAR,64,Alhué,octubre,2019
IRA ALTA,2,Curacaví,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,Curacaví,octubre,2019
NEUMONÍA,4,Curacaví,octubre,2019
ASMA,0,Curacaví,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,octubre,2019
OTRAS RESPIRATORIAS,40,Curacaví,octubre,2019
CARDIOVASCULAR,98,Curacaví,octubre,2019
IRA ALTA,580,Maria Pinto,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,46,Maria Pinto,octubre,2019
NEUMONÍA,80,Maria Pinto,octubre,2019
ASMA,10,Maria Pinto,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,50,Maria Pinto,octubre,2019
OTRAS RESPIRATORIAS,164,Maria Pinto,octubre,2019
CARDIOVASCULAR,180,Maria Pinto,octubre,2019
IRA ALTA,26,San Pedro,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,San Pedro,octubre,2019
NEUMONÍA,6,San Pedro,octubre,2019
ASMA,10,San Pedro,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,San Pedro,octubre,2019
OTRAS RESPIRATORIAS,32,San Pedro,octubre,2019
CARDIOVASCULAR,300,San Pedro,octubre,2019
IRA ALTA,422,Talagante,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,28,Talagante,octubre,2019
NEUMONÍA,24,Talagante,octubre,2019
ASMA,4,Talagante,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Talagante,octubre,2019
OTRAS RESPIRATORIAS,212,Talagante,octubre,2019
CARDIOVASCULAR,0,Talagante,octubre,2019
IRA ALTA,112,El Monte,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,El Monte,octubre,2019
NEUMONÍA,28,El Monte,octubre,2019
ASMA,2,El Monte,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,octubre,2019
OTRAS RESPIRATORIAS,322,El Monte,octubre,2019
CARDIOVASCULAR,146,El Monte,octubre,2019
IRA ALTA,266,Isla De Maipo,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,14,Isla De Maipo,octubre,2019
NEUMONÍA,20,Isla De Maipo,octubre,2019
ASMA,0,Isla De Maipo,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Isla De Maipo,octubre,2019
OTRAS RESPIRATORIAS,124,Isla De Maipo,octubre,2019
CARDIOVASCULAR,82,Isla De Maipo,octubre,2019
IRA ALTA,298,Padre Hurtado,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,10,Padre Hurtado,octubre,2019
NEUMONÍA,6,Padre Hurtado,octubre,2019
ASMA,4,Padre Hurtado,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Padre Hurtado,octubre,2019
OTRAS RESPIRATORIAS,196,Padre Hurtado,octubre,2019
CARDIOVASCULAR,4,Padre Hurtado,octubre,2019
IRA ALTA,596,Peñaflor,octubre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,64,Peñaflor,octubre,2019
NEUMONÍA,62,Peñaflor,octubre,2019
ASMA,86,Peñaflor,octubre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,52,Peñaflor,octubre,2019
OTRAS RESPIRATORIAS,336,Peñaflor,octubre,2019
CARDIOVASCULAR,448,Peñaflor,octubre,2019
IRA ALTA,85,Santiago,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,17,Santiago,noviembre,2019
NEUMONÍA,12,Santiago,noviembre,2019
ASMA,9,Santiago,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Santiago,noviembre,2019
OTRAS RESPIRATORIAS,63,Santiago,noviembre,2019
CARDIOVASCULAR,0,Santiago,noviembre,2019
IRA ALTA,73,Cerrillos,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,13,Cerrillos,noviembre,2019
NEUMONÍA,3,Cerrillos,noviembre,2019
ASMA,7,Cerrillos,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Cerrillos,noviembre,2019
OTRAS RESPIRATORIAS,18,Cerrillos,noviembre,2019
CARDIOVASCULAR,0,Cerrillos,noviembre,2019
IRA ALTA,175,Cerro Navia,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,32,Cerro Navia,noviembre,2019
NEUMONÍA,25,Cerro Navia,noviembre,2019
ASMA,37,Cerro Navia,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Cerro Navia,noviembre,2019
OTRAS RESPIRATORIAS,32,Cerro Navia,noviembre,2019
CARDIOVASCULAR,441,Cerro Navia,noviembre,2019
IRA ALTA,146,Conchalí,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,18,Conchalí,noviembre,2019
NEUMONÍA,15,Conchalí,noviembre,2019
ASMA,36,Conchalí,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Conchalí,noviembre,2019
OTRAS RESPIRATORIAS,84,Conchalí,noviembre,2019
CARDIOVASCULAR,57,Conchalí,noviembre,2019
IRA ALTA,253,El Bosque,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,20,El Bosque,noviembre,2019
NEUMONÍA,13,El Bosque,noviembre,2019
ASMA,16,El Bosque,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,27,El Bosque,noviembre,2019
OTRAS RESPIRATORIAS,142,El Bosque,noviembre,2019
CARDIOVASCULAR,284,El Bosque,noviembre,2019
IRA ALTA,27,Estación Central,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,2,Estación Central,noviembre,2019
NEUMONÍA,0,Estación Central,noviembre,2019
ASMA,1,Estación Central,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Estación Central,noviembre,2019
OTRAS RESPIRATORIAS,66,Estación Central,noviembre,2019
CARDIOVASCULAR,6,Estación Central,noviembre,2019
IRA ALTA,156,Huechuraba,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,20,Huechuraba,noviembre,2019
NEUMONÍA,14,Huechuraba,noviembre,2019
ASMA,14,Huechuraba,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,11,Huechuraba,noviembre,2019
OTRAS RESPIRATORIAS,42,Huechuraba,noviembre,2019
CARDIOVASCULAR,100,Huechuraba,noviembre,2019
IRA ALTA,134,Independencia,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,Independencia,noviembre,2019
NEUMONÍA,14,Independencia,noviembre,2019
ASMA,10,Independencia,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Independencia,noviembre,2019
OTRAS RESPIRATORIAS,46,Independencia,noviembre,2019
CARDIOVASCULAR,58,Independencia,noviembre,2019
IRA ALTA,64,La Cisterna,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,22,La Cisterna,noviembre,2019
NEUMONÍA,8,La Cisterna,noviembre,2019
ASMA,2,La Cisterna,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,La Cisterna,noviembre,2019
OTRAS RESPIRATORIAS,14,La Cisterna,noviembre,2019
CARDIOVASCULAR,200,La Cisterna,noviembre,2019
IRA ALTA,2.732,La Florida,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,346,La Florida,noviembre,2019
NEUMONÍA,366,La Florida,noviembre,2019
ASMA,212,La Florida,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,114,La Florida,noviembre,2019
OTRAS RESPIRATORIAS,864,La Florida,noviembre,2019
CARDIOVASCULAR,1.022,La Florida,noviembre,2019
IRA ALTA,58,La Granja,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,76,La Granja,noviembre,2019
NEUMONÍA,24,La Granja,noviembre,2019
ASMA,44,La Granja,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,La Granja,noviembre,2019
OTRAS RESPIRATORIAS,44,La Granja,noviembre,2019
CARDIOVASCULAR,136,La Granja,noviembre,2019
IRA ALTA,274,La Pintana,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,30,La Pintana,noviembre,2019
NEUMONÍA,40,La Pintana,noviembre,2019
ASMA,16,La Pintana,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,La Pintana,noviembre,2019
OTRAS RESPIRATORIAS,66,La Pintana,noviembre,2019
CARDIOVASCULAR,142,La Pintana,noviembre,2019
IRA ALTA,122,La Reina,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,14,La Reina,noviembre,2019
NEUMONÍA,12,La Reina,noviembre,2019
ASMA,0,La Reina,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,La Reina,noviembre,2019
OTRAS RESPIRATORIAS,150,La Reina,noviembre,2019
CARDIOVASCULAR,286,La Reina,noviembre,2019
IRA ALTA,318,Las Condes,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,68,Las Condes,noviembre,2019
NEUMONÍA,82,Las Condes,noviembre,2019
ASMA,44,Las Condes,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Las Condes,noviembre,2019
OTRAS RESPIRATORIAS,166,Las Condes,noviembre,2019
CARDIOVASCULAR,322,Las Condes,noviembre,2019
IRA ALTA,234,Lo Barnechea,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,60,Lo Barnechea,noviembre,2019
NEUMONÍA,50,Lo Barnechea,noviembre,2019
ASMA,32,Lo Barnechea,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Lo Barnechea,noviembre,2019
OTRAS RESPIRATORIAS,100,Lo Barnechea,noviembre,2019
CARDIOVASCULAR,710,Lo Barnechea,noviembre,2019
IRA ALTA,54,Lo Espejo,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,42,Lo Espejo,noviembre,2019
NEUMONÍA,14,Lo Espejo,noviembre,2019
ASMA,60,Lo Espejo,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Lo Espejo,noviembre,2019
OTRAS RESPIRATORIAS,18,Lo Espejo,noviembre,2019
CARDIOVASCULAR,198,Lo Espejo,noviembre,2019
IRA ALTA,344,Lo Prado,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,20,Lo Prado,noviembre,2019
NEUMONÍA,24,Lo Prado,noviembre,2019
ASMA,14,Lo Prado,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Lo Prado,noviembre,2019
OTRAS RESPIRATORIAS,176,Lo Prado,noviembre,2019
CARDIOVASCULAR,166,Lo Prado,noviembre,2019
IRA ALTA,58,Macul,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,56,Macul,noviembre,2019
NEUMONÍA,6,Macul,noviembre,2019
ASMA,38,Macul,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,56,Macul,noviembre,2019
OTRAS RESPIRATORIAS,56,Macul,noviembre,2019
CARDIOVASCULAR,0,Macul,noviembre,2019
IRA ALTA,328,Maipu,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,116,Maipu,noviembre,2019
NEUMONÍA,40,Maipu,noviembre,2019
ASMA,98,Maipu,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,50,Maipu,noviembre,2019
OTRAS RESPIRATORIAS,198,Maipu,noviembre,2019
CARDIOVASCULAR,238,Maipu,noviembre,2019
IRA ALTA,500,Ñuñoa,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,42,Ñuñoa,noviembre,2019
NEUMONÍA,24,Ñuñoa,noviembre,2019
ASMA,64,Ñuñoa,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,40,Ñuñoa,noviembre,2019
OTRAS RESPIRATORIAS,230,Ñuñoa,noviembre,2019
CARDIOVASCULAR,0,Ñuñoa,noviembre,2019
IRA ALTA,8,Pedro Aguirre Cerda,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,10,Pedro Aguirre Cerda,noviembre,2019
NEUMONÍA,2,Pedro Aguirre Cerda,noviembre,2019
ASMA,0,Pedro Aguirre Cerda,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Pedro Aguirre Cerda,noviembre,2019
OTRAS RESPIRATORIAS,44,Pedro Aguirre Cerda,noviembre,2019
CARDIOVASCULAR,30,Pedro Aguirre Cerda,noviembre,2019
IRA ALTA,2.834,Peñalolén,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,484,Peñalolén,noviembre,2019
NEUMONÍA,292,Peñalolén,noviembre,2019
ASMA,378,Peñalolén,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,160,Peñalolén,noviembre,2019
OTRAS RESPIRATORIAS,1.604,Peñalolén,noviembre,2019
CARDIOVASCULAR,2.662,Peñalolén,noviembre,2019
IRA ALTA,76,Providencia,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,2,Providencia,noviembre,2019
NEUMONÍA,20,Providencia,noviembre,2019
ASMA,32,Providencia,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Providencia,noviembre,2019
OTRAS RESPIRATORIAS,194,Providencia,noviembre,2019
CARDIOVASCULAR,314,Providencia,noviembre,2019
IRA ALTA,294,Pudahuel,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,68,Pudahuel,noviembre,2019
NEUMONÍA,82,Pudahuel,noviembre,2019
ASMA,14,Pudahuel,noviembre,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Pudahuel,noviembre,2019
OTRAS RESPIRATORIAS,302,Pudahuel,noviembre,2019
CARDIOVASCULAR,66,Pudahuel,noviembre,2019
IRA ALTA,602,Quilicura,noviembre,2019
SINDROME BRONQUIAL OBSTRUCTIVO,114,Quilicura,noviembre,2019
NEUMONÍA,10,Quilicura,noviembre,2019
ASMA,8,Quilicura,noviembre,2019
