Consulta_por,n_pacientes,Comuna,Mes,Año
CARDIOVASCULAR,393,Lo Barnechea,octubre,2018
IRA ALTA,641,Lo Espejo,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,134,Lo Espejo,octubre,2018
NEUMONÍA,110,Lo Espejo,octubre,2018
ASMA,15,Lo Espejo,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,29,Lo Espejo,octubre,2018
OTRAS RESPIRATORIAS,196,Lo Espejo,octubre,2018
CARDIOVASCULAR,467,Lo Espejo,octubre,2018
IRA ALTA,647,Lo Prado,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,80,Lo Prado,octubre,2018
NEUMONÍA,62,Lo Prado,octubre,2018
ASMA,14,Lo Prado,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Lo Prado,octubre,2018
OTRAS RESPIRATORIAS,279,Lo Prado,octubre,2018
CARDIOVASCULAR,9,Lo Prado,octubre,2018
IRA ALTA,106,Macul,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,107,Macul,octubre,2018
NEUMONÍA,11,Macul,octubre,2018
ASMA,109,Macul,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,82,Macul,octubre,2018
OTRAS RESPIRATORIAS,112,Macul,octubre,2018
CARDIOVASCULAR,0,Macul,octubre,2018
IRA ALTA,1.153,Maipú,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,211,Maipú,octubre,2018
NEUMONÍA,72,Maipú,octubre,2018
ASMA,121,Maipú,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,41,Maipú,octubre,2018
OTRAS RESPIRATORIAS,833,Maipú,octubre,2018
CARDIOVASCULAR,506,Maipú,octubre,2018
IRA ALTA,345,Ñuñoa,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,39,Ñuñoa,octubre,2018
NEUMONÍA,45,Ñuñoa,octubre,2018
ASMA,42,Ñuñoa,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Ñuñoa,octubre,2018
OTRAS RESPIRATORIAS,276,Ñuñoa,octubre,2018
CARDIOVASCULAR,0,Ñuñoa,octubre,2018
IRA ALTA,257,Pedro Aguirre Cerda,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,97,Pedro Aguirre Cerda,octubre,2018
NEUMONÍA,22,Pedro Aguirre Cerda,octubre,2018
ASMA,27,Pedro Aguirre Cerda,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Pedro Aguirre Cerda,octubre,2018
OTRAS RESPIRATORIAS,439,Pedro Aguirre Cerda,octubre,2018
CARDIOVASCULAR,100,Pedro Aguirre Cerda,octubre,2018
IRA ALTA,3.338,Peñalolén,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,1.319,Peñalolén,octubre,2018
NEUMONÍA,368,Peñalolén,octubre,2018
ASMA,653,Peñalolén,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,171,Peñalolén,octubre,2018
OTRAS RESPIRATORIAS,781,Peñalolén,octubre,2018
CARDIOVASCULAR,364,Peñalolén,octubre,2018
IRA ALTA,131,Providencia,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,5,Providencia,octubre,2018
NEUMONÍA,14,Providencia,octubre,2018
ASMA,20,Providencia,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Providencia,octubre,2018
OTRAS RESPIRATORIAS,226,Providencia,octubre,2018
CARDIOVASCULAR,3,Providencia,octubre,2018
IRA ALTA,1.365,Pudahuel,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,408,Pudahuel,octubre,2018
NEUMONÍA,226,Pudahuel,octubre,2018
ASMA,20,Pudahuel,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Pudahuel,octubre,2018
OTRAS RESPIRATORIAS,711,Pudahuel,octubre,2018
CARDIOVASCULAR,0,Pudahuel,octubre,2018
IRA ALTA,2.061,Quilicura,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,362,Quilicura,octubre,2018
NEUMONÍA,65,Quilicura,octubre,2018
ASMA,102,Quilicura,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,44,Quilicura,octubre,2018
OTRAS RESPIRATORIAS,168,Quilicura,octubre,2018
CARDIOVASCULAR,308,Quilicura,octubre,2018
IRA ALTA,930,Quinta Normal,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,109,Quinta Normal,octubre,2018
NEUMONÍA,181,Quinta Normal,octubre,2018
ASMA,34,Quinta Normal,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Quinta Normal,octubre,2018
OTRAS RESPIRATORIAS,482,Quinta Normal,octubre,2018
CARDIOVASCULAR,423,Quinta Normal,octubre,2018
IRA ALTA,574,Recoleta,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,122,Recoleta,octubre,2018
NEUMONÍA,52,Recoleta,octubre,2018
ASMA,20,Recoleta,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,30,Recoleta,octubre,2018
OTRAS RESPIRATORIAS,365,Recoleta,octubre,2018
CARDIOVASCULAR,0,Recoleta,octubre,2018
IRA ALTA,797,Renca,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,117,Renca,octubre,2018
NEUMONÍA,52,Renca,octubre,2018
ASMA,90,Renca,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,39,Renca,octubre,2018
OTRAS RESPIRATORIAS,385,Renca,octubre,2018
CARDIOVASCULAR,317,Renca,octubre,2018
IRA ALTA,319,San Joaquín,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,97,San Joaquín,octubre,2018
NEUMONÍA,37,San Joaquín,octubre,2018
ASMA,30,San Joaquín,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,San Joaquín,octubre,2018
OTRAS RESPIRATORIAS,227,San Joaquín,octubre,2018
CARDIOVASCULAR,149,San Joaquín,octubre,2018
IRA ALTA,293,San Miguel,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,50,San Miguel,octubre,2018
NEUMONÍA,28,San Miguel,octubre,2018
ASMA,64,San Miguel,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,35,San Miguel,octubre,2018
OTRAS RESPIRATORIAS,342,San Miguel,octubre,2018
CARDIOVASCULAR,9,San Miguel,octubre,2018
IRA ALTA,162,San Ramón,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,40,San Ramón,octubre,2018
NEUMONÍA,29,San Ramón,octubre,2018
ASMA,29,San Ramón,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,17,San Ramón,octubre,2018
OTRAS RESPIRATORIAS,140,San Ramón,octubre,2018
CARDIOVASCULAR,92,San Ramón,octubre,2018
IRA ALTA,1,Vitacura,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,octubre,2018
NEUMONÍA,0,Vitacura,octubre,2018
ASMA,0,Vitacura,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,octubre,2018
OTRAS RESPIRATORIAS,27,Vitacura,octubre,2018
CARDIOVASCULAR,0,Vitacura,octubre,2018
IRA ALTA,3.024,Puente Alto,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,1.151,Puente Alto,octubre,2018
NEUMONÍA,362,Puente Alto,octubre,2018
ASMA,229,Puente Alto,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,87,Puente Alto,octubre,2018
OTRAS RESPIRATORIAS,1.537,Puente Alto,octubre,2018
CARDIOVASCULAR,0,Puente Alto,octubre,2018
IRA ALTA,384,Pirque,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,29,Pirque,octubre,2018
NEUMONÍA,47,Pirque,octubre,2018
ASMA,12,Pirque,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Pirque,octubre,2018
OTRAS RESPIRATORIAS,88,Pirque,octubre,2018
CARDIOVASCULAR,57,Pirque,octubre,2018
IRA ALTA,167,San José De Maipo,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,24,San José De Maipo,octubre,2018
NEUMONÍA,30,San José De Maipo,octubre,2018
ASMA,19,San José De Maipo,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,San José De Maipo,octubre,2018
OTRAS RESPIRATORIAS,148,San José De Maipo,octubre,2018
CARDIOVASCULAR,17,San José De Maipo,octubre,2018
IRA ALTA,197,Colina,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,53,Colina,octubre,2018
NEUMONÍA,13,Colina,octubre,2018
ASMA,7,Colina,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Colina,octubre,2018
OTRAS RESPIRATORIAS,110,Colina,octubre,2018
CARDIOVASCULAR,0,Colina,octubre,2018
IRA ALTA,912,Lampa,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,99,Lampa,octubre,2018
NEUMONÍA,50,Lampa,octubre,2018
ASMA,77,Lampa,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Lampa,octubre,2018
OTRAS RESPIRATORIAS,658,Lampa,octubre,2018
CARDIOVASCULAR,22,Lampa,octubre,2018
IRA ALTA,207,Tiltil,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,27,Tiltil,octubre,2018
NEUMONÍA,11,Tiltil,octubre,2018
ASMA,5,Tiltil,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Tiltil,octubre,2018
OTRAS RESPIRATORIAS,56,Tiltil,octubre,2018
CARDIOVASCULAR,24,Tiltil,octubre,2018
IRA ALTA,1.804,San Bernardo,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,478,San Bernardo,octubre,2018
NEUMONÍA,170,San Bernardo,octubre,2018
ASMA,109,San Bernardo,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,62,San Bernardo,octubre,2018
OTRAS RESPIRATORIAS,596,San Bernardo,octubre,2018
CARDIOVASCULAR,201,San Bernardo,octubre,2018
IRA ALTA,600,Buin,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,160,Buin,octubre,2018
NEUMONÍA,80,Buin,octubre,2018
ASMA,41,Buin,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Buin,octubre,2018
OTRAS RESPIRATORIAS,289,Buin,octubre,2018
CARDIOVASCULAR,0,Buin,octubre,2018
IRA ALTA,263,Calera De Tango,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,20,Calera De Tango,octubre,2018
NEUMONÍA,5,Calera De Tango,octubre,2018
ASMA,11,Calera De Tango,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Calera De Tango,octubre,2018
OTRAS RESPIRATORIAS,68,Calera De Tango,octubre,2018
CARDIOVASCULAR,200,Calera De Tango,octubre,2018
IRA ALTA,872,Paine,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,92,Paine,octubre,2018
NEUMONÍA,51,Paine,octubre,2018
ASMA,26,Paine,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Paine,octubre,2018
OTRAS RESPIRATORIAS,288,Paine,octubre,2018
CARDIOVASCULAR,30,Paine,octubre,2018
IRA ALTA,1.123,Melipilla,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,201,Melipilla,octubre,2018
NEUMONÍA,50,Melipilla,octubre,2018
ASMA,24,Melipilla,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Melipilla,octubre,2018
OTRAS RESPIRATORIAS,247,Melipilla,octubre,2018
CARDIOVASCULAR,345,Melipilla,octubre,2018
IRA ALTA,75,Alhué,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,6,Alhué,octubre,2018
NEUMONÍA,6,Alhué,octubre,2018
ASMA,0,Alhué,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Alhué,octubre,2018
OTRAS RESPIRATORIAS,30,Alhué,octubre,2018
CARDIOVASCULAR,85,Alhué,octubre,2018
IRA ALTA,0,Curacaví,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,octubre,2018
NEUMONÍA,0,Curacaví,octubre,2018
ASMA,0,Curacaví,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,octubre,2018
OTRAS RESPIRATORIAS,0,Curacaví,octubre,2018
CARDIOVASCULAR,0,Curacaví,octubre,2018
IRA ALTA,378,María Pinto,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,50,María Pinto,octubre,2018
NEUMONÍA,54,María Pinto,octubre,2018
ASMA,11,María Pinto,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,María Pinto,octubre,2018
OTRAS RESPIRATORIAS,108,María Pinto,octubre,2018
CARDIOVASCULAR,53,María Pinto,octubre,2018
IRA ALTA,21,San Pedro,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,2,San Pedro,octubre,2018
NEUMONÍA,7,San Pedro,octubre,2018
ASMA,0,San Pedro,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,San Pedro,octubre,2018
OTRAS RESPIRATORIAS,30,San Pedro,octubre,2018
CARDIOVASCULAR,114,San Pedro,octubre,2018
IRA ALTA,292,Talagante,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,6,Talagante,octubre,2018
NEUMONÍA,1,Talagante,octubre,2018
ASMA,4,Talagante,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Talagante,octubre,2018
OTRAS RESPIRATORIAS,138,Talagante,octubre,2018
CARDIOVASCULAR,0,Talagante,octubre,2018
IRA ALTA,305,El Monte,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,El Monte,octubre,2018
NEUMONÍA,6,El Monte,octubre,2018
ASMA,6,El Monte,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,octubre,2018
OTRAS RESPIRATORIAS,131,El Monte,octubre,2018
CARDIOVASCULAR,35,El Monte,octubre,2018
IRA ALTA,196,Isla De Maipo,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,48,Isla De Maipo,octubre,2018
NEUMONÍA,17,Isla De Maipo,octubre,2018
ASMA,2,Isla De Maipo,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Isla De Maipo,octubre,2018
OTRAS RESPIRATORIAS,121,Isla De Maipo,octubre,2018
CARDIOVASCULAR,3,Isla De Maipo,octubre,2018
IRA ALTA,239,Padre Hurtado,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,13,Padre Hurtado,octubre,2018
NEUMONÍA,5,Padre Hurtado,octubre,2018
ASMA,5,Padre Hurtado,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Padre Hurtado,octubre,2018
OTRAS RESPIRATORIAS,125,Padre Hurtado,octubre,2018
CARDIOVASCULAR,1,Padre Hurtado,octubre,2018
IRA ALTA,700,Peñaflor,octubre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,104,Peñaflor,octubre,2018
NEUMONÍA,30,Peñaflor,octubre,2018
ASMA,58,Peñaflor,octubre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,Peñaflor,octubre,2018
OTRAS RESPIRATORIAS,261,Peñaflor,octubre,2018
CARDIOVASCULAR,173,Peñaflor,octubre,2018
IRA ALTA,552,Santiago,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,57,Santiago,noviembre,2018
NEUMONÍA,39,Santiago,noviembre,2018
ASMA,20,Santiago,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,31,Santiago,noviembre,2018
OTRAS RESPIRATORIAS,335,Santiago,noviembre,2018
CARDIOVASCULAR,21,Santiago,noviembre,2018
IRA ALTA,145,Cerrillos,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,25,Cerrillos,noviembre,2018
NEUMONÍA,2,Cerrillos,noviembre,2018
ASMA,6,Cerrillos,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Cerrillos,noviembre,2018
OTRAS RESPIRATORIAS,67,Cerrillos,noviembre,2018
CARDIOVASCULAR,0,Cerrillos,noviembre,2018
IRA ALTA,552,Cerro Navia,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,165,Cerro Navia,noviembre,2018
NEUMONÍA,46,Cerro Navia,noviembre,2018
ASMA,119,Cerro Navia,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,61,Cerro Navia,noviembre,2018
OTRAS RESPIRATORIAS,83,Cerro Navia,noviembre,2018
CARDIOVASCULAR,395,Cerro Navia,noviembre,2018
IRA ALTA,688,Conchalí,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,82,Conchalí,noviembre,2018
NEUMONÍA,40,Conchalí,noviembre,2018
ASMA,84,Conchalí,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,43,Conchalí,noviembre,2018
OTRAS RESPIRATORIAS,183,Conchalí,noviembre,2018
CARDIOVASCULAR,38,Conchalí,noviembre,2018
IRA ALTA,1.047,El Bosque,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,165,El Bosque,noviembre,2018
NEUMONÍA,108,El Bosque,noviembre,2018
ASMA,53,El Bosque,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,55,El Bosque,noviembre,2018
OTRAS RESPIRATORIAS,473,El Bosque,noviembre,2018
CARDIOVASCULAR,371,El Bosque,noviembre,2018
IRA ALTA,79,Estación Central,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,20,Estación Central,noviembre,2018
NEUMONÍA,7,Estación Central,noviembre,2018
ASMA,14,Estación Central,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Estación Central,noviembre,2018
OTRAS RESPIRATORIAS,202,Estación Central,noviembre,2018
CARDIOVASCULAR,7,Estación Central,noviembre,2018
IRA ALTA,434,Huechuraba,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,74,Huechuraba,noviembre,2018
NEUMONÍA,39,Huechuraba,noviembre,2018
ASMA,17,Huechuraba,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Huechuraba,noviembre,2018
OTRAS RESPIRATORIAS,109,Huechuraba,noviembre,2018
CARDIOVASCULAR,36,Huechuraba,noviembre,2018
IRA ALTA,257,Independencia,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,22,Independencia,noviembre,2018
NEUMONÍA,17,Independencia,noviembre,2018
ASMA,23,Independencia,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Independencia,noviembre,2018
OTRAS RESPIRATORIAS,206,Independencia,noviembre,2018
CARDIOVASCULAR,63,Independencia,noviembre,2018
IRA ALTA,273,La Cisterna,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,44,La Cisterna,noviembre,2018
NEUMONÍA,34,La Cisterna,noviembre,2018
ASMA,34,La Cisterna,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,La Cisterna,noviembre,2018
OTRAS RESPIRATORIAS,50,La Cisterna,noviembre,2018
CARDIOVASCULAR,440,La Cisterna,noviembre,2018
IRA ALTA,2.845,La Florida,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,147,La Florida,noviembre,2018
NEUMONÍA,323,La Florida,noviembre,2018
ASMA,175,La Florida,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,85,La Florida,noviembre,2018
OTRAS RESPIRATORIAS,672,La Florida,noviembre,2018
CARDIOVASCULAR,639,La Florida,noviembre,2018
IRA ALTA,379,La Granja,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,116,La Granja,noviembre,2018
NEUMONÍA,48,La Granja,noviembre,2018
ASMA,33,La Granja,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,La Granja,noviembre,2018
OTRAS RESPIRATORIAS,327,La Granja,noviembre,2018
CARDIOVASCULAR,364,La Granja,noviembre,2018
IRA ALTA,1.337,La Pintana,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,238,La Pintana,noviembre,2018
NEUMONÍA,129,La Pintana,noviembre,2018
ASMA,54,La Pintana,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,41,La Pintana,noviembre,2018
OTRAS RESPIRATORIAS,321,La Pintana,noviembre,2018
CARDIOVASCULAR,312,La Pintana,noviembre,2018
IRA ALTA,115,La Reina,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,31,La Reina,noviembre,2018
NEUMONÍA,12,La Reina,noviembre,2018
ASMA,3,La Reina,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,La Reina,noviembre,2018
OTRAS RESPIRATORIAS,144,La Reina,noviembre,2018
CARDIOVASCULAR,42,La Reina,noviembre,2018
IRA ALTA,246,Las Condes,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,39,Las Condes,noviembre,2018
NEUMONÍA,51,Las Condes,noviembre,2018
ASMA,26,Las Condes,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Las Condes,noviembre,2018
OTRAS RESPIRATORIAS,162,Las Condes,noviembre,2018
CARDIOVASCULAR,180,Las Condes,noviembre,2018
IRA ALTA,238,Lo Barnechea,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,43,Lo Barnechea,noviembre,2018
NEUMONÍA,25,Lo Barnechea,noviembre,2018
ASMA,27,Lo Barnechea,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Lo Barnechea,noviembre,2018
OTRAS RESPIRATORIAS,81,Lo Barnechea,noviembre,2018
CARDIOVASCULAR,443,Lo Barnechea,noviembre,2018
IRA ALTA,355,Lo Espejo,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,106,Lo Espejo,noviembre,2018
NEUMONÍA,63,Lo Espejo,noviembre,2018
ASMA,22,Lo Espejo,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Lo Espejo,noviembre,2018
OTRAS RESPIRATORIAS,134,Lo Espejo,noviembre,2018
CARDIOVASCULAR,393,Lo Espejo,noviembre,2018
IRA ALTA,477,Lo Prado,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,40,Lo Prado,noviembre,2018
NEUMONÍA,47,Lo Prado,noviembre,2018
ASMA,6,Lo Prado,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Lo Prado,noviembre,2018
OTRAS RESPIRATORIAS,160,Lo Prado,noviembre,2018
CARDIOVASCULAR,16,Lo Prado,noviembre,2018
IRA ALTA,69,Macul,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,68,Macul,noviembre,2018
NEUMONÍA,4,Macul,noviembre,2018
ASMA,77,Macul,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,50,Macul,noviembre,2018
OTRAS RESPIRATORIAS,99,Macul,noviembre,2018
CARDIOVASCULAR,2,Macul,noviembre,2018
IRA ALTA,780,Maipú,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,121,Maipú,noviembre,2018
NEUMONÍA,41,Maipú,noviembre,2018
ASMA,138,Maipú,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Maipú,noviembre,2018
OTRAS RESPIRATORIAS,478,Maipú,noviembre,2018
CARDIOVASCULAR,437,Maipú,noviembre,2018
IRA ALTA,327,Ñuñoa,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,39,Ñuñoa,noviembre,2018
NEUMONÍA,15,Ñuñoa,noviembre,2018
ASMA,34,Ñuñoa,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Ñuñoa,noviembre,2018
OTRAS RESPIRATORIAS,185,Ñuñoa,noviembre,2018
CARDIOVASCULAR,0,Ñuñoa,noviembre,2018
IRA ALTA,166,Pedro Aguirre Cerda,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,51,Pedro Aguirre Cerda,noviembre,2018
NEUMONÍA,20,Pedro Aguirre Cerda,noviembre,2018
ASMA,37,Pedro Aguirre Cerda,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Pedro Aguirre Cerda,noviembre,2018
OTRAS RESPIRATORIAS,233,Pedro Aguirre Cerda,noviembre,2018
CARDIOVASCULAR,87,Pedro Aguirre Cerda,noviembre,2018
IRA ALTA,2.281,Peñalolén,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,882,Peñalolén,noviembre,2018
NEUMONÍA,215,Peñalolén,noviembre,2018
ASMA,511,Peñalolén,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,183,Peñalolén,noviembre,2018
OTRAS RESPIRATORIAS,500,Peñalolén,noviembre,2018
CARDIOVASCULAR,476,Peñalolén,noviembre,2018
IRA ALTA,1.013,Providencia,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,5,Providencia,noviembre,2018
NEUMONÍA,6,Providencia,noviembre,2018
ASMA,20,Providencia,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Providencia,noviembre,2018
OTRAS RESPIRATORIAS,63,Providencia,noviembre,2018
CARDIOVASCULAR,3,Providencia,noviembre,2018
IRA ALTA,844,Pudahuel,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,239,Pudahuel,noviembre,2018
NEUMONÍA,141,Pudahuel,noviembre,2018
ASMA,20,Pudahuel,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Pudahuel,noviembre,2018
OTRAS RESPIRATORIAS,613,Pudahuel,noviembre,2018
CARDIOVASCULAR,11,Pudahuel,noviembre,2018
IRA ALTA,1.413,Quilicura,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,242,Quilicura,noviembre,2018
NEUMONÍA,30,Quilicura,noviembre,2018
ASMA,102,Quilicura,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Quilicura,noviembre,2018
OTRAS RESPIRATORIAS,114,Quilicura,noviembre,2018
CARDIOVASCULAR,219,Quilicura,noviembre,2018
IRA ALTA,575,Quinta Normal,noviembre,2018
SINDROME BRONQUIAL OBSTRUCTIVO,79,Quinta Normal,noviembre,2018
NEUMONÍA,92,Quinta Normal,noviembre,2018
ASMA,21,Quinta Normal,noviembre,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Quinta Normal,noviembre,2018
OTRAS RESPIRATORIAS,334,Quinta Normal,noviembre,2018
CARDIOVASCULAR,307,Quinta Normal,noviembre,2018
IRA ALTA,315,Recoleta,noviembre,2018
